Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
vajillas-ceramica-tazon-de-avena-puro-7,Tazon de Avena Puro Atelier N7,<p>Exquisito tazon de avena elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Vajillas de Ceramica,"Vajillas de Ceramica, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-VAJ-227,450,shopify,50,deny,manual,44.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Tazon de Avena Puro Atelier N7,FALSE,Tazon de Avena Puro Atelier N7,Comprar Tazon de Avena Puro Atelier N7 en Atelier Minimal Store.,active
vajillas-ceramica-jarra-de-agua-eco-8,Jarra de Agua Eco Atelier N8,<p>Exquisito jarra de agua elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Vajillas de Ceramica,"Vajillas de Ceramica, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-VAJ-228,450,shopify,50,deny,manual,49.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Jarra de Agua Eco Atelier N8,FALSE,Jarra de Agua Eco Atelier N8,Comprar Jarra de Agua Eco Atelier N8 en Atelier Minimal Store.,active
vajillas-ceramica-plato-postre-mate-9,Plato Postre Mate Atelier N9,<p>Exquisito plato postre elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Vajillas de Ceramica,"Vajillas de Ceramica, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-VAJ-229,450,shopify,50,deny,manual,53.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Plato Postre Mate Atelier N9,FALSE,Plato Postre Mate Atelier N9,Comprar Plato Postre Mate Atelier N9 en Atelier Minimal Store.,active
vajillas-ceramica-taza-de-cafe-artesanal-10,Taza de Cafe Artesanal Atelier N10,<p>Exquisito taza de cafe elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Vajillas de Ceramica,"Vajillas de Ceramica, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-VAJ-230,450,shopify,50,deny,manual,58.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Taza de Cafe Artesanal Atelier N10,FALSE,Taza de Cafe Artesanal Atelier N10,Comprar Taza de Cafe Artesanal Atelier N10 en Atelier Minimal Store.,active
vajillas-ceramica-plato-trinchero-organico-11,Plato Trinchero Organico Atelier N11,<p>Exquisito plato trinchero elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Vajillas de Ceramica,"Vajillas de Ceramica, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-VAJ-231,450,shopify,50,deny,manual,62.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Plato Trinchero Organico Atelier N11,FALSE,Plato Trinchero Organico Atelier N11,Comprar Plato Trinchero Organico Atelier N11 en Atelier Minimal Store.,active
vajillas-ceramica-tazon-de-avena-botanico-12,Tazon de Avena Botanico Atelier N12,<p>Exquisito tazon de avena elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Vajillas de Ceramica,"Vajillas de Ceramica, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-VAJ-232,450,shopify,50,deny,manual,67.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Tazon de Avena Botanico Atelier N12,FALSE,Tazon de Avena Botanico Atelier N12,Comprar Tazon de Avena Botanico Atelier N12 en Atelier Minimal Store.,active
vajillas-ceramica-jarra-de-agua-atelier-13,Jarra de Agua Atelier Atelier N13,<p>Exquisito jarra de agua elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Vajillas de Ceramica,"Vajillas de Ceramica, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-VAJ-233,450,shopify,50,deny,manual,71.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Jarra de Agua Atelier Atelier N13,FALSE,Jarra de Agua Atelier Atelier N13,Comprar Jarra de Agua Atelier Atelier N13 en Atelier Minimal Store.,active
vajillas-ceramica-plato-postre-pastel-14,Plato Postre Pastel Atelier N14,<p>Exquisito plato postre elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Vajillas de Ceramica,"Vajillas de Ceramica, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-VAJ-234,450,shopify,50,deny,manual,76.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Plato Postre Pastel Atelier N14,FALSE,Plato Postre Pastel Atelier N14,Comprar Plato Postre Pastel Atelier N14 en Atelier Minimal Store.,active
vajillas-ceramica-taza-de-cafe-puro-15,Taza de Cafe Puro Atelier N15,<p>Exquisito taza de cafe elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Vajillas de Ceramica,"Vajillas de Ceramica, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-VAJ-235,450,shopify,50,deny,manual,80.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Taza de Cafe Puro Atelier N15,FALSE,Taza de Cafe Puro Atelier N15,Comprar Taza de Cafe Puro Atelier N15 en Atelier Minimal Store.,active
vajillas-ceramica-plato-trinchero-eco-16,Plato Trinchero Eco Atelier N16,<p>Exquisito plato trinchero elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Vajillas de Ceramica,"Vajillas de Ceramica, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-VAJ-236,450,shopify,50,deny,manual,85.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Plato Trinchero Eco Atelier N16,FALSE,Plato Trinchero Eco Atelier N16,Comprar Plato Trinchero Eco Atelier N16 en Atelier Minimal Store.,active
vajillas-ceramica-tazon-de-avena-mate-17,Tazon de Avena Mate Atelier N17,<p>Exquisito tazon de avena elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Vajillas de Ceramica,"Vajillas de Ceramica, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-VAJ-237,450,shopify,50,deny,manual,89.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Tazon de Avena Mate Atelier N17,FALSE,Tazon de Avena Mate Atelier N17,Comprar Tazon de Avena Mate Atelier N17 en Atelier Minimal Store.,active
vajillas-ceramica-jarra-de-agua-artesanal-18,Jarra de Agua Artesanal Atelier N18,<p>Exquisito jarra de agua elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Vajillas de Ceramica,"Vajillas de Ceramica, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-VAJ-238,450,shopify,50,deny,manual,94.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Jarra de Agua Artesanal Atelier N18,FALSE,Jarra de Agua Artesanal Atelier N18,Comprar Jarra de Agua Artesanal Atelier N18 en Atelier Minimal Store.,active
vajillas-ceramica-plato-postre-organico-19,Plato Postre Organico Atelier N19,<p>Exquisito plato postre elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Vajillas de Ceramica,"Vajillas de Ceramica, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-VAJ-239,450,shopify,50,deny,manual,98.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Plato Postre Organico Atelier N19,FALSE,Plato Postre Organico Atelier N19,Comprar Plato Postre Organico Atelier N19 en Atelier Minimal Store.,active
vajillas-ceramica-taza-de-cafe-botanico-20,Taza de Cafe Botanico Atelier N20,<p>Exquisito taza de cafe elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Vajillas de Ceramica,"Vajillas de Ceramica, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-VAJ-240,450,shopify,50,deny,manual,103.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Taza de Cafe Botanico Atelier N20,FALSE,Taza de Cafe Botanico Atelier N20,Comprar Taza de Cafe Botanico Atelier N20 en Atelier Minimal Store.,active
organizadores-madera-estante-flotante-organico-1,Estante Flotante Organico Atelier N1,<p>Exquisito estante flotante elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ORG-241,450,shopify,50,deny,manual,37.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Estante Flotante Organico Atelier N1,FALSE,Estante Flotante Organico Atelier N1,Comprar Estante Flotante Organico Atelier N1 en Atelier Minimal Store.,active
organizadores-madera-joyero-botanico-2,Joyero Botanico Atelier N2,<p>Exquisito joyero elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ORG-242,450,shopify,50,deny,manual,42.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Joyero Botanico Atelier N2,FALSE,Joyero Botanico Atelier N2,Comprar Joyero Botanico Atelier N2 en Atelier Minimal Store.,active
organizadores-madera-lapicero-atelier-3,Lapicero Atelier Atelier N3,<p>Exquisito lapicero elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ORG-243,450,shopify,50,deny,manual,46.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Lapicero Atelier Atelier N3,FALSE,Lapicero Atelier Atelier N3,Comprar Lapicero Atelier Atelier N3 en Atelier Minimal Store.,active
organizadores-madera-perchero-pastel-4,Perchero Pastel Atelier N4,<p>Exquisito perchero elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ORG-244,450,shopify,50,deny,manual,51.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Perchero Pastel Atelier N4,FALSE,Perchero Pastel Atelier N4,Comprar Perchero Pastel Atelier N4 en Atelier Minimal Store.,active
organizadores-madera-caja-de-escritorio-puro-5,Caja de Escritorio Puro Atelier N5,<p>Exquisito caja de escritorio elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ORG-245,450,shopify,50,deny,manual,55.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Caja de Escritorio Puro Atelier N5,FALSE,Caja de Escritorio Puro Atelier N5,Comprar Caja de Escritorio Puro Atelier N5 en Atelier Minimal Store.,active
organizadores-madera-estante-flotante-eco-6,Estante Flotante Eco Atelier N6,<p>Exquisito estante flotante elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ORG-246,450,shopify,50,deny,manual,60.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Estante Flotante Eco Atelier N6,FALSE,Estante Flotante Eco Atelier N6,Comprar Estante Flotante Eco Atelier N6 en Atelier Minimal Store.,active
organizadores-madera-joyero-mate-7,Joyero Mate Atelier N7,<p>Exquisito joyero elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ORG-247,450,shopify,50,deny,manual,64.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Joyero Mate Atelier N7,FALSE,Joyero Mate Atelier N7,Comprar Joyero Mate Atelier N7 en Atelier Minimal Store.,active
organizadores-madera-lapicero-artesanal-8,Lapicero Artesanal Atelier N8,<p>Exquisito lapicero elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ORG-248,450,shopify,50,deny,manual,69.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Lapicero Artesanal Atelier N8,FALSE,Lapicero Artesanal Atelier N8,Comprar Lapicero Artesanal Atelier N8 en Atelier Minimal Store.,active
organizadores-madera-perchero-organico-9,Perchero Organico Atelier N9,<p>Exquisito perchero elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ORG-249,450,shopify,50,deny,manual,73.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Perchero Organico Atelier N9,FALSE,Perchero Organico Atelier N9,Comprar Perchero Organico Atelier N9 en Atelier Minimal Store.,active
organizadores-madera-caja-de-escritorio-botanico-10,Caja de Escritorio Botanico Atelier N10,<p>Exquisito caja de escritorio elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ORG-250,450,shopify,50,deny,manual,53.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Caja de Escritorio Botanico Atelier N10,FALSE,Caja de Escritorio Botanico Atelier N10,Comprar Caja de Escritorio Botanico Atelier N10 en Atelier Minimal Store.,active
organizadores-madera-estante-flotante-atelier-11,Estante Flotante Atelier Atelier N11,<p>Exquisito estante flotante elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ORG-251,450,shopify,50,deny,manual,57.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Estante Flotante Atelier Atelier N11,FALSE,Estante Flotante Atelier Atelier N11,Comprar Estante Flotante Atelier Atelier N11 en Atelier Minimal Store.,active
organizadores-madera-joyero-pastel-12,Joyero Pastel Atelier N12,<p>Exquisito joyero elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ORG-252,450,shopify,50,deny,manual,62.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Joyero Pastel Atelier N12,FALSE,Joyero Pastel Atelier N12,Comprar Joyero Pastel Atelier N12 en Atelier Minimal Store.,active
organizadores-madera-lapicero-puro-13,Lapicero Puro Atelier N13,<p>Exquisito lapicero elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ORG-253,450,shopify,50,deny,manual,66.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Lapicero Puro Atelier N13,FALSE,Lapicero Puro Atelier N13,Comprar Lapicero Puro Atelier N13 en Atelier Minimal Store.,active
organizadores-madera-perchero-eco-14,Perchero Eco Atelier N14,<p>Exquisito perchero elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ORG-254,450,shopify,50,deny,manual,71.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Perchero Eco Atelier N14,FALSE,Perchero Eco Atelier N14,Comprar Perchero Eco Atelier N14 en Atelier Minimal Store.,active
organizadores-madera-caja-de-escritorio-mate-15,Caja de Escritorio Mate Atelier N15,<p>Exquisito caja de escritorio elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ORG-255,450,shopify,50,deny,manual,75.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-image_large.png,1,Caja de Escritorio Mate Atelier N15,FALSE,Caja de Escritorio Mate Atelier N15,Comprar Caja de Escritorio Mate Atelier N15 en Atelier Minimal Store.,active
organizadores-madera-estante-flotante-artesanal-16,Estante Flotante Artesanal Atelier N16,<p>Exquisito estante flotante elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ORG-256,450,shopify,50,deny,manual,80.0,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-lifestyle-1_large.png,1,Estante Flotante Artesanal Atelier N16,FALSE,Estante Flotante Artesanal Atelier N16,Comprar Estante Flotante Artesanal Atelier N16 en Atelier Minimal Store.,active
organizadores-madera-joyero-organico-17,Joyero Organico Atelier N17,<p>Exquisito joyero elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Title,Default Title,ATL-ORG-257,450,shopify,50,deny,manual,84.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0533/2089/files/placeholder-images-product-1_large.png,1,Joyero Organico Atelier N17,FALSE,Joyero Organico Atelier N17,Comprar Joyero Organico Atelier N17 en Atelier Minimal Store.,active
