Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Gift Card,SEO Title,SEO Description,Status
vajillas-ceramica-jarra-de-agua-atelier-13,Jarra de Agua Atelier Atelier N13,<p>Exquisito jarra de agua elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Vajillas de Ceramica,"Vajillas de Ceramica, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-VAJ-233-V,450,shopify,50,deny,manual,71.5,,TRUE,TRUE,,FALSE,Jarra de Agua Atelier Atelier N13,Comprar Jarra de Agua Atelier Atelier N13 en Atelier Minimal Store.,active
vajillas-ceramica-jarra-de-agua-atelier-13,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-VAJ-233-M,450,shopify,50,deny,manual,75.0,,TRUE,TRUE,,,,,
vajillas-ceramica-plato-postre-pastel-14,Plato Postre Pastel Atelier N14,<p>Exquisito plato postre elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Vajillas de Ceramica,"Vajillas de Ceramica, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-VAJ-234-V,450,shopify,50,deny,manual,76.0,,TRUE,TRUE,,FALSE,Plato Postre Pastel Atelier N14,Comprar Plato Postre Pastel Atelier N14 en Atelier Minimal Store.,active
vajillas-ceramica-plato-postre-pastel-14,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-VAJ-234-M,450,shopify,50,deny,manual,79.5,,TRUE,TRUE,,,,,
vajillas-ceramica-taza-de-cafe-puro-15,Taza de Cafe Puro Atelier N15,<p>Exquisito taza de cafe elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Vajillas de Ceramica,"Vajillas de Ceramica, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-VAJ-235-V,450,shopify,50,deny,manual,80.5,,TRUE,TRUE,,FALSE,Taza de Cafe Puro Atelier N15,Comprar Taza de Cafe Puro Atelier N15 en Atelier Minimal Store.,active
vajillas-ceramica-taza-de-cafe-puro-15,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-VAJ-235-M,450,shopify,50,deny,manual,84.0,,TRUE,TRUE,,,,,
vajillas-ceramica-plato-trinchero-eco-16,Plato Trinchero Eco Atelier N16,<p>Exquisito plato trinchero elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Vajillas de Ceramica,"Vajillas de Ceramica, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-VAJ-236-V,450,shopify,50,deny,manual,85.0,,TRUE,TRUE,,FALSE,Plato Trinchero Eco Atelier N16,Comprar Plato Trinchero Eco Atelier N16 en Atelier Minimal Store.,active
vajillas-ceramica-plato-trinchero-eco-16,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-VAJ-236-M,450,shopify,50,deny,manual,88.5,,TRUE,TRUE,,,,,
vajillas-ceramica-tazon-de-avena-mate-17,Tazon de Avena Mate Atelier N17,<p>Exquisito tazon de avena elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Vajillas de Ceramica,"Vajillas de Ceramica, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-VAJ-237-V,450,shopify,50,deny,manual,89.5,,TRUE,TRUE,,FALSE,Tazon de Avena Mate Atelier N17,Comprar Tazon de Avena Mate Atelier N17 en Atelier Minimal Store.,active
vajillas-ceramica-tazon-de-avena-mate-17,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-VAJ-237-M,450,shopify,50,deny,manual,93.0,,TRUE,TRUE,,,,,
vajillas-ceramica-jarra-de-agua-artesanal-18,Jarra de Agua Artesanal Atelier N18,<p>Exquisito jarra de agua elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Vajillas de Ceramica,"Vajillas de Ceramica, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-VAJ-238-V,450,shopify,50,deny,manual,94.0,,TRUE,TRUE,,FALSE,Jarra de Agua Artesanal Atelier N18,Comprar Jarra de Agua Artesanal Atelier N18 en Atelier Minimal Store.,active
vajillas-ceramica-jarra-de-agua-artesanal-18,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-VAJ-238-M,450,shopify,50,deny,manual,97.5,,TRUE,TRUE,,,,,
vajillas-ceramica-plato-postre-organico-19,Plato Postre Organico Atelier N19,<p>Exquisito plato postre elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Vajillas de Ceramica,"Vajillas de Ceramica, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-VAJ-239-V,450,shopify,50,deny,manual,98.5,,TRUE,TRUE,,FALSE,Plato Postre Organico Atelier N19,Comprar Plato Postre Organico Atelier N19 en Atelier Minimal Store.,active
vajillas-ceramica-plato-postre-organico-19,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-VAJ-239-M,450,shopify,50,deny,manual,102.0,,TRUE,TRUE,,,,,
vajillas-ceramica-taza-de-cafe-botanico-20,Taza de Cafe Botanico Atelier N20,<p>Exquisito taza de cafe elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Vajillas de Ceramica,"Vajillas de Ceramica, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-VAJ-240-V,450,shopify,50,deny,manual,103.0,,TRUE,TRUE,,FALSE,Taza de Cafe Botanico Atelier N20,Comprar Taza de Cafe Botanico Atelier N20 en Atelier Minimal Store.,active
vajillas-ceramica-taza-de-cafe-botanico-20,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-VAJ-240-M,450,shopify,50,deny,manual,106.5,,TRUE,TRUE,,,,,
organizadores-madera-estante-flotante-organico-1,Estante Flotante Organico Atelier N1,<p>Exquisito estante flotante elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-ORG-241-V,450,shopify,50,deny,manual,37.5,,TRUE,TRUE,,FALSE,Estante Flotante Organico Atelier N1,Comprar Estante Flotante Organico Atelier N1 en Atelier Minimal Store.,active
organizadores-madera-estante-flotante-organico-1,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-ORG-241-M,450,shopify,50,deny,manual,41.0,,TRUE,TRUE,,,,,
organizadores-madera-joyero-botanico-2,Joyero Botanico Atelier N2,<p>Exquisito joyero elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-ORG-242-V,450,shopify,50,deny,manual,42.0,,TRUE,TRUE,,FALSE,Joyero Botanico Atelier N2,Comprar Joyero Botanico Atelier N2 en Atelier Minimal Store.,active
organizadores-madera-joyero-botanico-2,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-ORG-242-M,450,shopify,50,deny,manual,45.5,,TRUE,TRUE,,,,,
organizadores-madera-lapicero-atelier-3,Lapicero Atelier Atelier N3,<p>Exquisito lapicero elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-ORG-243-V,450,shopify,50,deny,manual,46.5,,TRUE,TRUE,,FALSE,Lapicero Atelier Atelier N3,Comprar Lapicero Atelier Atelier N3 en Atelier Minimal Store.,active
organizadores-madera-lapicero-atelier-3,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-ORG-243-M,450,shopify,50,deny,manual,50.0,,TRUE,TRUE,,,,,
organizadores-madera-perchero-pastel-4,Perchero Pastel Atelier N4,<p>Exquisito perchero elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-ORG-244-V,450,shopify,50,deny,manual,51.0,,TRUE,TRUE,,FALSE,Perchero Pastel Atelier N4,Comprar Perchero Pastel Atelier N4 en Atelier Minimal Store.,active
organizadores-madera-perchero-pastel-4,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-ORG-244-M,450,shopify,50,deny,manual,54.5,,TRUE,TRUE,,,,,
organizadores-madera-caja-de-escritorio-puro-5,Caja de Escritorio Puro Atelier N5,<p>Exquisito caja de escritorio elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-ORG-245-V,450,shopify,50,deny,manual,55.5,,TRUE,TRUE,,FALSE,Caja de Escritorio Puro Atelier N5,Comprar Caja de Escritorio Puro Atelier N5 en Atelier Minimal Store.,active
organizadores-madera-caja-de-escritorio-puro-5,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-ORG-245-M,450,shopify,50,deny,manual,59.0,,TRUE,TRUE,,,,,
organizadores-madera-estante-flotante-eco-6,Estante Flotante Eco Atelier N6,<p>Exquisito estante flotante elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-ORG-246-V,450,shopify,50,deny,manual,60.0,,TRUE,TRUE,,FALSE,Estante Flotante Eco Atelier N6,Comprar Estante Flotante Eco Atelier N6 en Atelier Minimal Store.,active
organizadores-madera-estante-flotante-eco-6,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-ORG-246-M,450,shopify,50,deny,manual,63.5,,TRUE,TRUE,,,,,
organizadores-madera-joyero-mate-7,Joyero Mate Atelier N7,<p>Exquisito joyero elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-ORG-247-V,450,shopify,50,deny,manual,64.5,,TRUE,TRUE,,FALSE,Joyero Mate Atelier N7,Comprar Joyero Mate Atelier N7 en Atelier Minimal Store.,active
organizadores-madera-joyero-mate-7,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-ORG-247-M,450,shopify,50,deny,manual,68.0,,TRUE,TRUE,,,,,
organizadores-madera-lapicero-artesanal-8,Lapicero Artesanal Atelier N8,<p>Exquisito lapicero elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-ORG-248-V,450,shopify,50,deny,manual,69.0,,TRUE,TRUE,,FALSE,Lapicero Artesanal Atelier N8,Comprar Lapicero Artesanal Atelier N8 en Atelier Minimal Store.,active
organizadores-madera-lapicero-artesanal-8,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-ORG-248-M,450,shopify,50,deny,manual,72.5,,TRUE,TRUE,,,,,
organizadores-madera-perchero-organico-9,Perchero Organico Atelier N9,<p>Exquisito perchero elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-ORG-249-V,450,shopify,50,deny,manual,73.5,,TRUE,TRUE,,FALSE,Perchero Organico Atelier N9,Comprar Perchero Organico Atelier N9 en Atelier Minimal Store.,active
organizadores-madera-perchero-organico-9,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-ORG-249-M,450,shopify,50,deny,manual,77.0,,TRUE,TRUE,,,,,
organizadores-madera-caja-de-escritorio-botanico-10,Caja de Escritorio Botanico Atelier N10,<p>Exquisito caja de escritorio elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-ORG-250-V,450,shopify,50,deny,manual,53.0,,TRUE,TRUE,,FALSE,Caja de Escritorio Botanico Atelier N10,Comprar Caja de Escritorio Botanico Atelier N10 en Atelier Minimal Store.,active
organizadores-madera-caja-de-escritorio-botanico-10,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-ORG-250-M,450,shopify,50,deny,manual,56.5,,TRUE,TRUE,,,,,
organizadores-madera-estante-flotante-atelier-11,Estante Flotante Atelier Atelier N11,<p>Exquisito estante flotante elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-ORG-251-V,450,shopify,50,deny,manual,57.5,,TRUE,TRUE,,FALSE,Estante Flotante Atelier Atelier N11,Comprar Estante Flotante Atelier Atelier N11 en Atelier Minimal Store.,active
organizadores-madera-estante-flotante-atelier-11,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-ORG-251-M,450,shopify,50,deny,manual,61.0,,TRUE,TRUE,,,,,
organizadores-madera-joyero-pastel-12,Joyero Pastel Atelier N12,<p>Exquisito joyero elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-ORG-252-V,450,shopify,50,deny,manual,62.0,,TRUE,TRUE,,FALSE,Joyero Pastel Atelier N12,Comprar Joyero Pastel Atelier N12 en Atelier Minimal Store.,active
organizadores-madera-joyero-pastel-12,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-ORG-252-M,450,shopify,50,deny,manual,65.5,,TRUE,TRUE,,,,,
organizadores-madera-lapicero-puro-13,Lapicero Puro Atelier N13,<p>Exquisito lapicero elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-ORG-253-V,450,shopify,50,deny,manual,66.5,,TRUE,TRUE,,FALSE,Lapicero Puro Atelier N13,Comprar Lapicero Puro Atelier N13 en Atelier Minimal Store.,active
organizadores-madera-lapicero-puro-13,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-ORG-253-M,450,shopify,50,deny,manual,70.0,,TRUE,TRUE,,,,,
organizadores-madera-perchero-eco-14,Perchero Eco Atelier N14,<p>Exquisito perchero elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-ORG-254-V,450,shopify,50,deny,manual,71.0,,TRUE,TRUE,,FALSE,Perchero Eco Atelier N14,Comprar Perchero Eco Atelier N14 en Atelier Minimal Store.,active
organizadores-madera-perchero-eco-14,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-ORG-254-M,450,shopify,50,deny,manual,74.5,,TRUE,TRUE,,,,,
organizadores-madera-caja-de-escritorio-mate-15,Caja de Escritorio Mate Atelier N15,<p>Exquisito caja de escritorio elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-ORG-255-V,450,shopify,50,deny,manual,75.5,,TRUE,TRUE,,FALSE,Caja de Escritorio Mate Atelier N15,Comprar Caja de Escritorio Mate Atelier N15 en Atelier Minimal Store.,active
organizadores-madera-caja-de-escritorio-mate-15,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-ORG-255-M,450,shopify,50,deny,manual,79.0,,TRUE,TRUE,,,,,
organizadores-madera-estante-flotante-artesanal-16,Estante Flotante Artesanal Atelier N16,<p>Exquisito estante flotante elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-ORG-256-V,450,shopify,50,deny,manual,80.0,,TRUE,TRUE,,FALSE,Estante Flotante Artesanal Atelier N16,Comprar Estante Flotante Artesanal Atelier N16 en Atelier Minimal Store.,active
organizadores-madera-estante-flotante-artesanal-16,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-ORG-256-M,450,shopify,50,deny,manual,83.5,,TRUE,TRUE,,,,,
organizadores-madera-joyero-organico-17,Joyero Organico Atelier N17,<p>Exquisito joyero elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-ORG-257-V,450,shopify,50,deny,manual,84.5,,TRUE,TRUE,,FALSE,Joyero Organico Atelier N17,Comprar Joyero Organico Atelier N17 en Atelier Minimal Store.,active
organizadores-madera-joyero-organico-17,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-ORG-257-M,450,shopify,50,deny,manual,88.0,,TRUE,TRUE,,,,,
organizadores-madera-lapicero-botanico-18,Lapicero Botanico Atelier N18,<p>Exquisito lapicero elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-ORG-258-V,450,shopify,50,deny,manual,89.0,,TRUE,TRUE,,FALSE,Lapicero Botanico Atelier N18,Comprar Lapicero Botanico Atelier N18 en Atelier Minimal Store.,active
organizadores-madera-lapicero-botanico-18,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-ORG-258-M,450,shopify,50,deny,manual,92.5,,TRUE,TRUE,,,,,
organizadores-madera-perchero-atelier-19,Perchero Atelier Atelier N19,<p>Exquisito perchero elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-ORG-259-V,450,shopify,50,deny,manual,93.5,,TRUE,TRUE,,FALSE,Perchero Atelier Atelier N19,Comprar Perchero Atelier Atelier N19 en Atelier Minimal Store.,active
organizadores-madera-perchero-atelier-19,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-ORG-259-M,450,shopify,50,deny,manual,97.0,,TRUE,TRUE,,,,,
organizadores-madera-caja-de-escritorio-pastel-20,Caja de Escritorio Pastel Atelier N20,<p>Exquisito caja de escritorio elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Organizadores de Madera,"Organizadores de Madera, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-ORG-260-V,450,shopify,50,deny,manual,98.0,,TRUE,TRUE,,FALSE,Caja de Escritorio Pastel Atelier N20,Comprar Caja de Escritorio Pastel Atelier N20 en Atelier Minimal Store.,active
organizadores-madera-caja-de-escritorio-pastel-20,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-ORG-260-M,450,shopify,50,deny,manual,101.5,,TRUE,TRUE,,,,,
papeleria-minimal-planificador-semanal-atelier-1,Planificador Semanal Atelier Atelier N1,<p>Exquisito planificador semanal elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Papeleria Minimalista,"Papeleria Minimalista, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-PAP-261-V,450,shopify,50,deny,manual,32.5,,TRUE,TRUE,,FALSE,Planificador Semanal Atelier Atelier N1,Comprar Planificador Semanal Atelier Atelier N1 en Atelier Minimal Store.,active
papeleria-minimal-planificador-semanal-atelier-1,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-PAP-261-M,450,shopify,50,deny,manual,36.0,,TRUE,TRUE,,,,,
papeleria-minimal-pluma-estilografica-pastel-2,Pluma Estilografica Pastel Atelier N2,<p>Exquisito pluma estilografica elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Papeleria Minimalista,"Papeleria Minimalista, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-PAP-262-V,450,shopify,50,deny,manual,37.0,,TRUE,TRUE,,FALSE,Pluma Estilografica Pastel Atelier N2,Comprar Pluma Estilografica Pastel Atelier N2 en Atelier Minimal Store.,active
papeleria-minimal-pluma-estilografica-pastel-2,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-PAP-262-M,450,shopify,50,deny,manual,40.5,,TRUE,TRUE,,,,,
papeleria-minimal-bloc-de-notas-puro-3,Bloc de Notas Puro Atelier N3,<p>Exquisito bloc de notas elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Papeleria Minimalista,"Papeleria Minimalista, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-PAP-263-V,450,shopify,50,deny,manual,41.5,,TRUE,TRUE,,FALSE,Bloc de Notas Puro Atelier N3,Comprar Bloc de Notas Puro Atelier N3 en Atelier Minimal Store.,active
papeleria-minimal-bloc-de-notas-puro-3,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-PAP-263-M,450,shopify,50,deny,manual,45.0,,TRUE,TRUE,,,,,
papeleria-minimal-set-marcapaginas-eco-4,Set Marcapaginas Eco Atelier N4,<p>Exquisito set marcapaginas elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Papeleria Minimalista,"Papeleria Minimalista, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-PAP-264-V,450,shopify,50,deny,manual,46.0,,TRUE,TRUE,,FALSE,Set Marcapaginas Eco Atelier N4,Comprar Set Marcapaginas Eco Atelier N4 en Atelier Minimal Store.,active
papeleria-minimal-set-marcapaginas-eco-4,,,,,,,Tono / Acabado,Marron Tierra Pastel,ATL-PAP-264-M,450,shopify,50,deny,manual,49.5,,TRUE,TRUE,,,,,
papeleria-minimal-cuaderno-lino-mate-5,Cuaderno Lino Mate Atelier N5,<p>Exquisito cuaderno lino elaborado artesanalmente. Tonos pastel suaves en verde y marron natural para la armonia de tu espacio.</p>,Atelier Store,Papeleria Minimalista,"Papeleria Minimalista, Minimalist, Eco, Atelier",TRUE,Tono / Acabado,Verde Soft Natural,ATL-PAP-265-V,450,shopify,50,deny,manual,50.5,,TRUE,TRUE,,FALSE,Cuaderno Lino Mate Atelier N5,Comprar Cuaderno Lino Mate Atelier N5 en Atelier Minimal Store.,active
